0,1,2,5,9,11,13,16,19,22,23,26,30,33,34,35,37,40,42,43,44,45,46,49,51,56,57,62,69,70,71,72,73,82,87,97,101,102,104,108,110,116
3,4,6,8,10,12,14,15,17,18,20,24,27,31,36,38,47,48,52,53,60,61,63,64,67,80,85,86,91,93,94,95,98,99,100,106,109,111,115,,,
21,25,32,39,50,55,58,59,65,66,76,77,81,83,88,89,90,92,96,105,112,113,,,,,,,,,,,,,,,,,,,,
7,28,29,41,54,68,74,75,78,79,84,103,107,114,117,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARVIND,DISHTV,HINDZINC,ACC,AMBUJACEM,APOLLOTYRE,ASIANPAINT,BAJAJ-AUTO,BATAINDIA,BPCL,BHARTIARTL,CAIRN,COLPAL,DABUR,DIVISLAB,DRREDDY,FEDERALBNK,GODREJIND,HCLTECH,HDFCBANK,HAVELLS,HEROMOTOCO,HEXAWARE,HINDUNILVR,HDFC,ITC,IDEA,INDUSINDBK,KOTAKBANK,LICHSGFIN,LUPIN,MRF,M&M,PETRONET,RCOM,SUNPHARMA,TATACOMM,TCS,TATAMOTORS,TITAN,ULTRACEMCO,YESBANK
1,0.887506997,0.786892804,0.859171902,0.839942513,0.697190424,0.871425305,0.885888404,0.87362297,0.658660524,0.105663261,0.698398874,0.860745885,0.798457098,0.681799266,0.835435493,0.855395515,0.761939735,0.815447825,0.846885668,0.824655087,0.674157297,0.83347374,0.735435052,0.832758094,0.862897455,0.805963094,0.873579172,0.823477552,0.794756214,0.867094826,0.725061841,0.855691669,0.951827057,0.78121298,0.870751524,0.785572428,0.878748161,0.791286319,0.91979637,0.751382802,0.76855882
0.887506997,1,0.782307007,0.779784476,0.793884199,0.695796792,0.841269692,0.841623239,0.790710978,0.714152211,0.170924482,0.691376628,0.796418021,0.832015177,0.67895452,0.816652606,0.876001379,0.746260791,0.815126227,0.836903158,0.757559518,0.628308114,0.720760417,0.661155079,0.864389592,0.815394368,0.718154193,0.831631729,0.789716092,0.766063882,0.834969528,0.66453957,0.870888081,0.904284943,0.681454651,0.813975257,0.721548296,0.852299753,0.746057895,0.886342841,0.690401244,0.743920002
0.786892804,0.782307007,1,0.798636224,0.754905959,0.844987098,0.805210447,0.858902189,0.666848175,0.739256575,0.124275983,0.899186347,0.753446944,0.863347833,0.630843152,0.91573643,0.83588157,0.750682993,0.895340412,0.821335065,0.798540353,0.783772709,0.685683453,0.513287078,0.882427561,0.730394899,0.511917414,0.836085535,0.815872004,0.852216277,0.848712844,0.766627924,0.898943133,0.810450629,0.693729864,0.744245094,0.842267507,0.911898624,0.872265106,0.79541545,0.711476024,0.852579114
0.859171902,0.779784476,0.798636224,1,0.973505036,0.841872726,0.911957422,0.913989154,0.907876882,0.72198219,0.182892644,0.777554741,0.93191707,0.871312233,0.843452822,0.865029337,0.865320027,0.875595848,0.890160001,0.939599832,0.943916654,0.712529183,0.893159889,0.86787146,0.880694837,0.933049819,0.752499849,0.930414129,0.942747308,0.86083539,0.9225141,0.876414592,0.879256664,0.886550015,0.729773953,0.94276962,0.720777124,0.90737428,0.879669746,0.904703137,0.950439577,0.865754079
0.839942513,0.793884199,0.754905959,0.973505036,1,0.835700307,0.930643745,0.924888916,0.907714071,0.737963024,0.208735673,0.745690626,0.944350061,0.892489829,0.888884222,0.857514103,0.887670979,0.875527475,0.889829408,0.958116309,0.946575338,0.660311456,0.848898744,0.894056544,0.892184512,0.958200643,0.737965152,0.946521351,0.927541961,0.862984381,0.927023114,0.878916248,0.886431668,0.876815339,0.740487741,0.957969116,0.701584454,0.894874734,0.863945675,0.924532147,0.956076114,0.875719611
0.697190424,0.695796792,0.844987098,0.841872726,0.835700307,1,0.887844614,0.882610706,0.774513809,0.836762606,0.324811094,0.874998988,0.855551985,0.927036438,0.813743474,0.895085194,0.870021576,0.868200392,0.908543634,0.90812493,0.915827183,0.788998751,0.761619686,0.673412167,0.886288817,0.833987308,0.534446428,0.904849139,0.899948092,0.926926296,0.901856844,0.937511884,0.852055209,0.754644738,0.665331232,0.824214048,0.757978358,0.88123316,0.897611519,0.827691855,0.837269841,0.92103003
0.871425305,0.841269692,0.805210447,0.911957422,0.930643745,0.887844614,1,0.953687179,0.92871059,0.842866288,0.215031662,0.774609354,0.972764142,0.957325648,0.892863454,0.913240303,0.92716281,0.894638319,0.935026724,0.973387649,0.963007164,0.721286259,0.861661216,0.83594846,0.91050062,0.970172638,0.710364337,0.977882703,0.931065692,0.901140855,0.97547225,0.920333952,0.917196518,0.891161002,0.814848776,0.960238519,0.811700367,0.937153112,0.893678557,0.964609945,0.903440988,0.917224641
0.885888404,0.841623239,0.858902189,0.913989154,0.924888916,0.882610706,0.953687179,1,0.85683897,0.82638171,0.152150023,0.850540467,0.933264909,0.942089042,0.796656013,0.958585345,0.945299792,0.864985947,0.919460154,0.950729119,0.939084895,0.781339776,0.797351472,0.751952994,0.949387528,0.913871493,0.725583188,0.974395614,0.917822719,0.940218986,0.964814782,0.900246626,0.960516761,0.92040444,0.780629284,0.91408958,0.843136078,0.94677477,0.919134241,0.945815975,0.857637134,0.928009619
0.87362297,0.790710978,0.666848175,0.907876882,0.907714071,0.774513809,0.92871059,0.85683897,1,0.683532368,0.173744915,0.623066592,0.935809321,0.836080181,0.879918849,0.777457433,0.812535502,0.825838099,0.810271836,0.90414663,0.908779817,0.631535557,0.953167868,0.920051645,0.779489185,0.960871655,0.751988534,0.893949229,0.870996974,0.784311036,0.907708567,0.819312666,0.783050017,0.892372905,0.822423165,0.957365933,0.714536679,0.851118244,0.77199591,0.924952314,0.888117196,0.769040236
0.658660524,0.714152211,0.739256575,0.72198219,0.737963024,0.836762606,0.842866288,0.82638171,0.683532368,1,0.158310572,0.753710556,0.781372738,0.861626338,0.708029022,0.827030356,0.83554039,0.844982566,0.826495629,0.832165274,0.818499801,0.699397488,0.644908492,0.573563603,0.8351672,0.76293251,0.547560274,0.84069973,0.835463578,0.869746163,0.829843572,0.870156484,0.829039505,0.690392449,0.554814895,0.730143816,0.645612837,0.790143184,0.822245848,0.774425165,0.715117099,0.879992542
0.105663261,0.170924482,0.124275983,0.182892644,0.208735673,0.324811094,0.215031662,0.152150023,0.173744915,0.158310572,1,0.154979377,0.222072578,0.259224785,0.388313335,0.190836494,0.074076831,0.163157634,0.221392218,0.208900011,0.289775183,0.087730428,0.196055247,0.269095468,0.078469902,0.221217992,0.33666103,0.206652166,0.170547179,0.165839224,0.258655948,0.340621001,0.113831634,0.059116768,0.343600224,0.229975309,0.246053222,0.179901229,0.23711422,0.106548778,0.341672848,0.248631959
0.698398874,0.691376628,0.899186347,0.777554741,0.745690626,0.874998988,0.774609354,0.850540467,0.623066592,0.753710556,0.154979377,1,0.729130674,0.843500845,0.614427557,0.907430671,0.845423518,0.759762948,0.863444328,0.810066467,0.816498053,0.772577221,0.66741926,0.50112287,0.884416687,0.70238711,0.48313351,0.825387688,0.814827112,0.897079308,0.824063652,0.800143401,0.849460893,0.755267863,0.578289718,0.708134462,0.749891692,0.880862173,0.901540765,0.761026141,0.68045053,0.847766381
0.860745885,0.796418021,0.753446944,0.93191707,0.944350061,0.855551985,0.972764142,0.933264909,0.935809321,0.781372738,0.222072578,0.729130674,1,0.922034866,0.905442714,0.874217046,0.892625942,0.913541184,0.914652769,0.967156224,0.953337753,0.691000651,0.870501778,0.894179073,0.891126612,0.978668115,0.751323646,0.963892043,0.93691869,0.875211562,0.94879448,0.922874251,0.890498103,0.869713185,0.775942254,0.96585849,0.74822631,0.899416275,0.86754965,0.940707277,0.938259069,0.905787513
0.798457098,0.832015177,0.863347833,0.871312233,0.892489829,0.927036438,0.957325648,0.942089042,0.836080181,0.861626338,0.259224785,0.843500845,0.922034866,1,0.866014913,0.934788547,0.926078747,0.883839106,0.9521784,0.957821007,0.931431528,0.767905392,0.778387754,0.746343759,0.938098238,0.911578767,0.609578884,0.951761687,0.911954678,0.92739127,0.954913404,0.908274042,0.937559505,0.849054369,0.759076501,0.895450089,0.823294196,0.932181958,0.891483887,0.916334073,0.863133709,0.937231125
0.681799266,0.67895452,0.630843152,0.843452822,0.888884222,0.813743474,0.892863454,0.796656013,0.879918849,0.708029022,0.388313335,0.614427557,0.905442714,0.866014913,1,0.737058541,0.777580309,0.845283936,0.830053976,0.907706104,0.883491472,0.579575366,0.804250088,0.891855937,0.776287604,0.919413017,0.583300756,0.860487313,0.859527343,0.772720795,0.858324251,0.85593934,0.764872074,0.722159052,0.688526759,0.901002667,0.617654779,0.780895469,0.732741013,0.827666251,0.916317476,0.820333934
0.835435493,0.816652606,0.91573643,0.865029337,0.857514103,0.895085194,0.913240303,0.958585345,0.777457433,0.827030356,0.190836494,0.907430671,0.874217046,0.934788547,0.737058541,1,0.942796564,0.820167345,0.93223672,0.911797621,0.906818252,0.799593162,0.757269912,0.651287532,0.9479,0.851698734,0.594171864,0.944596888,0.886541046,0.927598313,0.95479346,0.879130743,0.956209384,0.868411317,0.758469093,0.859996559,0.877590024,0.964129221,0.946564119,0.902281433,0.794931697,0.918866301
0.855395515,0.876001379,0.83588157,0.865320027,0.887670979,0.870021576,0.92716281,0.945299792,0.812535502,0.83554039,0.074076831,0.845423518,0.892625942,0.926078747,0.777580309,0.942796564,1,0.851136202,0.915627425,0.93796557,0.914810314,0.714064734,0.750676209,0.707960713,0.948951836,0.884755518,0.667220704,0.957895782,0.897572957,0.92070368,0.934559375,0.871871975,0.930931069,0.876142974,0.701552522,0.887968229,0.778423138,0.928677452,0.920869735,0.942927945,0.812136032,0.913988485
0.761939735,0.746260791,0.750682993,0.875595848,0.875527475,0.868200392,0.894638319,0.864985947,0.825838099,0.844982566,0.163157634,0.759762948,0.913541184,0.883839106,0.845283936,0.820167345,0.851136202,1,0.900403941,0.932992096,0.893533959,0.688436915,0.79671068,0.812746135,0.897052422,0.894977233,0.71395755,0.902100171,0.959242174,0.885228316,0.868688335,0.930074801,0.859205645,0.778876981,0.572890917,0.865010474,0.592068944,0.826762641,0.85279585,0.845163746,0.897482321,0.928740669
0.815447825,0.815126227,0.895340412,0.890160001,0.889829408,0.908543634,0.935026724,0.919460154,0.810271836,0.826495629,0.221392218,0.863444328,0.914652769,0.9521784,0.830053976,0.93223672,0.915627425,0.900403941,1,0.948976487,0.923709671,0.706630017,0.785562245,0.738672737,0.938747202,0.902474848,0.615262791,0.947488622,0.92242465,0.892335072,0.935871735,0.904368207,0.929933368,0.828714344,0.733644345,0.894636256,0.794398871,0.949167035,0.93568798,0.90451126,0.879354088,0.947109271
0.846885668,0.836903158,0.821335065,0.939599832,0.958116309,0.90812493,0.973387649,0.950729119,0.90414663,0.832165274,0.208900011,0.810066467,0.967156224,0.957821007,0.907706104,0.911797621,0.93796557,0.932992096,0.948976487,1,0.963016903,0.721128398,0.842074281,0.848542503,0.948445049,0.965474694,0.713406854,0.982417164,0.96390531,0.921626188,0.962496301,0.934525802,0.930572312,0.876052028,0.743900401,0.957445088,0.751518508,0.926730411,0.909289263,0.948410492,0.937417233,0.945664107
0.824655087,0.757559518,0.798540353,0.943916654,0.946575338,0.915827183,0.963007164,0.939084895,0.908779817,0.818499801,0.289775183,0.816498053,0.953337753,0.931431528,0.883491472,0.906818252,0.914810314,0.893533959,0.923709671,0.963016903,1,0.710884555,0.872856562,0.842455947,0.88864696,0.951233593,0.678718591,0.973240962,0.94023305,0.911212914,0.962158955,0.94689607,0.877874743,0.855617301,0.777721901,0.954875323,0.768062752,0.926809038,0.931504841,0.93451623,0.934502102,0.922580646
0.674157297,0.628308114,0.783772709,0.712529183,0.660311456,0.788998751,0.721286259,0.781339776,0.631535557,0.699397488,0.087730428,0.772577221,0.691000651,0.767905392,0.579575366,0.799593162,0.714064734,0.688436915,0.706630017,0.721128398,0.710884555,1,0.644742906,0.451222465,0.760974754,0.635765637,0.569693344,0.726439752,0.760661268,0.822902452,0.76794776,0.742024915,0.797686752,0.716515261,0.504642998,0.622159783,0.738000638,0.741661917,0.688147794,0.659069324,0.623651977,0.748544114
0.83347374,0.720760417,0.685683453,0.893159889,0.848898744,0.761619686,0.861661216,0.797351472,0.953167868,0.644908492,0.196055247,0.66741926,0.870501778,0.778387754,0.804250088,0.757269912,0.750676209,0.79671068,0.785562245,0.842074281,0.872856562,0.644742906,1,0.868423814,0.732013129,0.897239541,0.670056659,0.833697861,0.853056864,0.756372681,0.86775052,0.784433163,0.728822481,0.852296343,0.786715803,0.898544677,0.694734918,0.847296493,0.771680789,0.856206909,0.837296667,0.719634095
0.735435052,0.661155079,0.513287078,0.86787146,0.894056544,0.673412167,0.83594846,0.751952994,0.920051645,0.573563603,0.269095468,0.50112287,0.894179073,0.746343759,0.891855937,0.651287532,0.707960713,0.812746135,0.738672737,0.848542503,0.842455947,0.451222465,0.868423814,1,0.706158091,0.925490632,0.675408017,0.811580354,0.826987958,0.676372661,0.803104965,0.769108656,0.687294534,0.756179904,0.699363201,0.917821381,0.517023312,0.73814922,0.68817536,0.81825386,0.906951572,0.705776034
0.832758094,0.864389592,0.882427561,0.880694837,0.892184512,0.886288817,0.91050062,0.949387528,0.779489185,0.8351672,0.078469902,0.884416687,0.891126612,0.938098238,0.776287604,0.9479,0.948951836,0.897052422,0.938747202,0.948445049,0.88864696,0.760974754,0.732013129,0.706158091,1,0.87213455,0.679511678,0.943002877,0.929583653,0.93851568,0.921910815,0.879798222,0.967358214,0.868513372,0.651789499,0.864441873,0.755240858,0.92747308,0.915343623,0.898573912,0.829017359,0.937587914
0.862897455,0.815394368,0.730394899,0.933049819,0.958200643,0.833987308,0.970172638,0.913871493,0.960871655,0.76293251,0.221217992,0.70238711,0.978668115,0.911578767,0.919413017,0.851698734,0.884755518,0.894977233,0.902474848,0.965474694,0.951233593,0.635765637,0.897239541,0.925490632,0.87213455,1,0.729520685,0.956215369,0.924647669,0.847553781,0.945647528,0.890900385,0.866717142,0.881270482,0.810324585,0.98490867,0.728805251,0.901394402,0.85239774,0.953360035,0.939785279,0.872502703
0.805963094,0.718154193,0.511917414,0.752499849,0.737965152,0.534446428,0.710364337,0.725583188,0.751988534,0.547560274,0.33666103,0.48313351,0.751323646,0.609578884,0.583300756,0.594171864,0.667220704,0.71395755,0.615262791,0.713406854,0.678718591,0.569693344,0.670056659,0.675408017,0.679511678,0.729520685,1,0.708204137,0.730380974,0.645459764,0.661493294,0.627498058,0.67528023,0.805422179,0.437714504,0.722462679,0.462064699,0.620270434,0.570951195,0.733221042,0.683285762,0.632840656
0.873579172,0.831631729,0.836085535,0.930414129,0.946521351,0.904849139,0.977882703,0.974395614,0.893949229,0.84069973,0.206652166,0.825387688,0.963892043,0.951761687,0.860487313,0.944596888,0.957895782,0.902100171,0.947488622,0.982417164,0.973240962,0.726439752,0.833697861,0.811580354,0.943002877,0.956215369,0.708204137,1,0.945127298,0.930913602,0.976294866,0.937676321,0.936916752,0.889606582,0.786927702,0.954621198,0.806747152,0.946920573,0.939559231,0.964519735,0.910435255,0.950335353
0.823477552,0.789716092,0.815872004,0.942747308,0.927541961,0.899948092,0.931065692,0.917822719,0.870996974,0.835463578,0.170547179,0.814827112,0.93691869,0.911954678,0.859527343,0.886541046,0.897572957,0.959242174,0.92242465,0.96390531,0.94023305,0.760661268,0.853056864,0.826987958,0.929583653,0.924647669,0.730380974,0.945127298,1,0.922961685,0.924557612,0.941105915,0.907355364,0.842646691,0.649127912,0.912416746,0.687572074,0.897203715,0.894930654,0.884760647,0.926928057,0.93947605
0.794756214,0.766063882,0.852216277,0.86083539,0.862984381,0.926926296,0.901140855,0.940218986,0.784311036,0.869746163,0.165839224,0.897079308,0.875211562,0.92739127,0.772720795,0.927598313,0.92070368,0.885228316,0.892335072,0.921626188,0.911212914,0.822902452,0.756372681,0.676372661,0.93851568,0.847553781,0.645459764,0.930913602,0.922961685,1,0.911335608,0.919964839,0.911960916,0.835414563,0.659081009,0.828051312,0.770324612,0.898595239,0.900258101,0.865278191,0.805599223,0.940185335
0.867094826,0.834969528,0.848712844,0.9225141,0.927023114,0.901856844,0.97547225,0.964814782,0.907708567,0.829843572,0.258655948,0.824063652,0.94879448,0.954913404,0.858324251,0.95479346,0.934559375,0.868688335,0.935871735,0.962496301,0.962158955,0.76794776,0.86775052,0.803104965,0.921910815,0.945647528,0.661493294,0.976294866,0.924557612,0.911335608,1,0.915923106,0.934371931,0.900931199,0.828140052,0.951763341,0.85244206,0.96325854,0.923691505,0.955543471,0.890717116,0.912792488
0.725061841,0.66453957,0.766627924,0.876414592,0.878916248,0.937511884,0.920333952,0.900246626,0.819312666,0.870156484,0.340621001,0.800143401,0.922874251,0.908274042,0.85593934,0.879130743,0.871871975,0.930074801,0.904368207,0.934525802,0.94689607,0.742024915,0.784433163,0.769108656,0.879798222,0.890900385,0.627498058,0.937676321,0.941105915,0.919964839,0.915923106,1,0.856423511,0.746010324,0.648592479,0.877547205,0.692044052,0.855521134,0.905249747,0.844762973,0.904354096,0.957146484
0.855691669,0.870888081,0.898943133,0.879256664,0.886431668,0.852055209,0.917196518,0.960516761,0.783050017,0.829039505,0.113831634,0.849460893,0.890498103,0.937559505,0.764872074,0.956209384,0.930931069,0.859205645,0.929933368,0.930572312,0.877874743,0.797686752,0.728822481,0.687294534,0.967358214,0.866717142,0.67528023,0.936916752,0.907355364,0.911960916,0.934371931,0.856423511,1,0.880588855,0.706273094,0.860483096,0.818929783,0.931435251,0.894727846,0.903385674,0.825575611,0.923993202
0.951827057,0.904284943,0.810450629,0.886550015,0.876815339,0.754644738,0.891161002,0.92040444,0.892372905,0.690392449,0.059116768,0.755267863,0.869713185,0.849054369,0.722159052,0.868411317,0.876142974,0.778876981,0.828714344,0.876052028,0.855617301,0.716515261,0.852296343,0.756179904,0.868513372,0.881270482,0.805422179,0.889606582,0.842646691,0.835414563,0.900931199,0.746010324,0.880588855,1,0.793734475,0.889641167,0.807255626,0.907708201,0.805424124,0.934849935,0.776732664,0.779422506
0.78121298,0.681454651,0.693729864,0.729773953,0.740487741,0.665331232,0.814848776,0.780629284,0.822423165,0.554814895,0.343600224,0.578289718,0.775942254,0.759076501,0.688526759,0.758469093,0.701552522,0.572890917,0.733644345,0.743900401,0.777721901,0.504642998,0.786715803,0.699363201,0.651789499,0.810324585,0.437714504,0.786927702,0.649127912,0.659081009,0.828140052,0.648592479,0.706273094,0.793734475,1,0.821300625,0.865871391,0.828373502,0.712588809,0.833031372,0.693890211,0.65156571
0.870751524,0.813975257,0.744245094,0.94276962,0.957969116,0.824214048,0.960238519,0.91408958,0.957365933,0.730143816,0.229975309,0.708134462,0.96585849,0.895450089,0.901002667,0.859996559,0.887968229,0.865010474,0.894636256,0.957445088,0.954875323,0.622159783,0.898544677,0.917821381,0.864441873,0.98490867,0.722462679,0.954621198,0.912416746,0.828051312,0.951763341,0.877547205,0.860483096,0.889641167,0.821300625,1,0.74199069,0.912317605,0.867704391,0.954017152,0.939245565,0.857696006
0.785572428,0.721548296,0.842267507,0.720777124,0.701584454,0.757978358,0.811700367,0.843136078,0.714536679,0.645612837,0.246053222,0.749891692,0.74822631,0.823294196,0.617654779,0.877590024,0.778423138,0.592068944,0.794398871,0.751518508,0.768062752,0.738000638,0.694734918,0.517023312,0.755240858,0.728805251,0.462064699,0.806747152,0.687572074,0.770324612,0.85244206,0.692044052,0.818929783,0.807255626,0.865871391,0.74199069,1,0.872405075,0.76878721,0.811141603,0.632869872,0.737575018
0.878748161,0.852299753,0.911898624,0.90737428,0.894874734,0.88123316,0.937153112,0.94677477,0.851118244,0.790143184,0.179901229,0.880862173,0.899416275,0.932181958,0.780895469,0.964129221,0.928677452,0.826762641,0.949167035,0.926730411,0.926809038,0.741661917,0.847296493,0.73814922,0.92747308,0.901394402,0.620270434,0.946920573,0.897203715,0.898595239,0.96325854,0.855521134,0.931435251,0.907708201,0.828373502,0.912317605,0.872405075,1,0.93564318,0.933917473,0.83427999,0.884110461
0.791286319,0.746057895,0.872265106,0.879669746,0.863945675,0.897611519,0.893678557,0.919134241,0.77199591,0.822245848,0.23711422,0.901540765,0.86754965,0.891483887,0.732741013,0.946564119,0.920869735,0.85279585,0.93568798,0.909289263,0.931504841,0.688147794,0.771680789,0.68817536,0.915343623,0.85239774,0.570951195,0.939559231,0.894930654,0.900258101,0.923691505,0.905249747,0.894727846,0.805424124,0.712588809,0.867704391,0.76878721,0.93564318,1,0.887141336,0.834032957,0.921596147
0.91979637,0.886342841,0.79541545,0.904703137,0.924532147,0.827691855,0.964609945,0.945815975,0.924952314,0.774425165,0.106548778,0.761026141,0.940707277,0.916334073,0.827666251,0.902281433,0.942927945,0.845163746,0.90451126,0.948410492,0.93451623,0.659069324,0.856206909,0.81825386,0.898573912,0.953360035,0.733221042,0.964519735,0.884760647,0.865278191,0.955543471,0.844762973,0.903385674,0.934849935,0.833031372,0.954017152,0.811141603,0.933917473,0.887141336,1,0.860763916,0.864637582
0.751382802,0.690401244,0.711476024,0.950439577,0.956076114,0.837269841,0.903440988,0.857637134,0.888117196,0.715117099,0.341672848,0.68045053,0.938259069,0.863133709,0.916317476,0.794931697,0.812136032,0.897482321,0.879354088,0.937417233,0.934502102,0.623651977,0.837296667,0.906951572,0.829017359,0.939785279,0.683285762,0.910435255,0.926928057,0.805599223,0.890717116,0.904354096,0.825575611,0.776732664,0.693890211,0.939245565,0.632869872,0.83427999,0.834032957,0.860763916,1,0.874840073
0.76855882,0.743920002,0.852579114,0.865754079,0.875719611,0.92103003,0.917224641,0.928009619,0.769040236,0.879992542,0.248631959,0.847766381,0.905787513,0.937231125,0.820333934,0.918866301,0.913988485,0.928740669,0.947109271,0.945664107,0.922580646,0.748544114,0.719634095,0.705776034,0.937587914,0.872502703,0.632840656,0.950335353,0.93947605,0.940185335,0.912792488,0.957146484,0.923993202,0.779422506,0.65156571,0.857696006,0.737575018,0.884110461,0.921596147,0.864637582,0.874840073,1
,,0.7782579,,,,,,,,,,,0.868325711,,,,,,,,,,,,,,,,,,,,,,0.862267872,0.739374344,,,,,
,,L1,,,,,,,,,,,H,,,,,,,,,,,,,,,,,,,,,,L2,L3,,,,,
IOC,WIPRO,ADANIPORTS,ALBK,ANDHRABANK,ASHOKLEY,AUROPHARMA,AXISBANK,BANKBARODA,BANKINDIA,BHARATFORG,BIOCON,CANBK,CROMPGREAV,EXIDEIND,GAIL,HINDALCO,HINDPETRO,ICICIBANK,IDBI,IOB,IGL,INFY,JSWSTEEL,JINDALSTEL,ORIENTBANK,PNB,RANBAXY,RECLTD,SRTRANSFIN,SIEMENS,SBIN,SUNTV,SYNDIBANK,TATACHEM,TATASTEEL,UCOBANK,UNIONBANK,VOLTAS,,,
1,0.596418351,0.714758603,0.738365314,0.832542974,0.767105192,0.788368656,0.732440288,0.595635558,0.826569004,0.678158079,0.785426961,0.701486282,0.849461063,0.603990444,0.821230015,0.752519478,0.925942694,0.628832502,0.835049326,0.808714556,0.442423551,0.66865136,0.813548534,0.774353747,0.822568432,0.841151331,0.54631858,0.84174894,0.638223996,0.558303722,0.817327883,0.791200174,0.578850297,0.68186343,0.745113417,0.733576602,0.878221932,0.877230746,,,
0.596418351,1,0.787084448,0.855612721,0.810592372,0.860265937,0.77988981,0.869122781,0.849115867,0.69049536,0.909330026,0.80729571,0.830661289,0.62185085,0.864623319,0.839310884,0.841717053,0.404609074,0.830152185,0.752596707,0.655253273,0.643644707,0.950758736,0.779436559,0.815495472,0.762903669,0.847345208,0.848558828,0.751819281,0.825796587,0.861627829,0.809827991,0.75817453,0.750731727,0.908955316,0.804621703,0.76435308,0.687348,0.656653833,,,
0.714758603,0.787084448,1,0.84806345,0.839172349,0.827173184,0.70879127,0.872751304,0.852325248,0.66895656,0.786102102,0.869701623,0.798220934,0.623707189,0.819607799,0.828862908,0.774104811,0.55454854,0.791386975,0.731038112,0.662169121,0.771676546,0.824677085,0.726187282,0.711945393,0.834286969,0.874043248,0.754904516,0.724514774,0.823732407,0.87371089,0.757735685,0.714179694,0.744138295,0.878483086,0.72240508,0.759741841,0.74517111,0.641455115,,,
0.738365314,0.855612721,0.84806345,1,0.954911387,0.884216681,0.800242355,0.915121481,0.947554092,0.816067365,0.910658487,0.897883764,0.964481422,0.691623368,0.905132526,0.873252715,0.889163428,0.595243801,0.846840564,0.836001349,0.819895802,0.758706412,0.898441844,0.740726126,0.73874405,0.928340497,0.9485509,0.813595314,0.796714845,0.929381955,0.882652801,0.910112292,0.807903018,0.872851947,0.926809914,0.75793501,0.951865793,0.830697974,0.709722213,,,
0.832542974,0.810592372,0.839172349,0.954911387,1,0.902714565,0.838716063,0.913098053,0.880629075,0.861893674,0.8958149,0.892590897,0.921104316,0.775308512,0.862950839,0.892830697,0.876071894,0.719081241,0.840843706,0.885882194,0.855563132,0.647647587,0.846324156,0.808507387,0.790662202,0.940718705,0.953047439,0.779429852,0.859163392,0.87654207,0.826507184,0.948152713,0.82890012,0.839120334,0.88492974,0.798559798,0.935960702,0.897733663,0.817818011,,,
0.767105192,0.860265937,0.827173184,0.884216681,0.902714565,1,0.801307239,0.893087928,0.821358244,0.720604306,0.888928677,0.821969916,0.841120474,0.699117,0.841154705,0.855349804,0.786172327,0.629856741,0.78096076,0.78147727,0.655503528,0.618554178,0.8554738,0.844963931,0.781697227,0.888051887,0.892187934,0.807662626,0.906180071,0.831928974,0.776536345,0.869769855,0.832220204,0.755896036,0.888679977,0.737913868,0.836258617,0.783129945,0.775728336,,,
